Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
25365,2021,New Zealand,Education,13719.028,5.47772
25366,2021,New Zealand,Social protection,28641.636,11.43601
25367,2021,New Zealand,General public services,10337.143,4.12741
25368,2021,New Zealand,Defence,2590.205,1.03422
25369,2021,New Zealand,Public order and safety,4859.04,1.94011
25370,2021,New Zealand,"Recreation, culture and religion",2331.977,0.93111
25371,2021,Norway,Total function,236777.416,49.10613
25372,2021,Norway,"Agriculture, forestry, fishing and hunting",2564.494,0.53186
25373,2021,Norway,"Mining, manufacturing and construction",28.056,0.00582
25374,2021,Norway,Transport,18052.503,3.74397
25375,2021,Norway,Communication,252.386,0.05234
25376,2021,Norway,Fuel and energy,870.081,0.18045
25377,2021,Norway,Environment protection,4539.464,0.94146
25378,2021,Norway,Housing and community amenities,3529.336,0.73196
25379,2021,Norway,Health,42112.806,8.73393
25380,2021,Norway,Education,24309.779,5.04169
25381,2021,Norway,Social protection,91162.165,18.90645
25382,2021,Norway,General public services,20389.057,4.22856
25383,2021,Norway,Defence,8448.778,1.75222
25384,2021,Norway,Public order and safety,5287.078,1.09651
25385,2021,Norway,"Recreation, culture and religion",8295.576,1.72045
25386,2021,Norway,"General economic, commercial and labour affairs",3686.263,0.76451
25387,2021,Norway,Other industries,41.909,0.00869
25388,2021,Norway,RandD Economic affairs,2332.247,0.48369
25389,2021,Norway,Economic affairs n.e.c.,875.437,0.18156
25390,2021,Philippines,Total function,91483.845,23.21416
25391,2021,Philippines,Environment protection,489.294,0.12416
25392,2021,Philippines,Housing and community amenities,162.421,0.04121
25393,2021,Philippines,Health,4499.072,1.14165
25394,2021,Philippines,Education,15206.702,3.85872
25395,2021,Philippines,Social protection,9268.17,2.35181
25396,2021,Philippines,General public services,38581.17,9.79003
25397,2021,Philippines,Defence,3749.904,0.95154
25398,2021,Philippines,Public order and safety,5272.604,1.33793
25399,2021,Philippines,"Recreation, culture and religion",93.392,0.0237
25400,2021,Poland,Total function,300389.962,44.21128
25401,2021,Poland,"Agriculture, forestry, fishing and hunting",2852.589,0.41984
25402,2021,Poland,"Mining, manufacturing and construction",436.384,0.06423
25403,2021,Poland,Transport,24718.687,3.63809
25404,2021,Poland,Communication,105.145,0.01548
25405,2021,Poland,Fuel and energy,2846.253,0.41891
25406,2021,Poland,Environment protection,3811.416,0.56096
25407,2021,Poland,Housing and community amenities,3166.661,0.46607
25408,2021,Poland,Health,39208.195,5.77065
25409,2021,Poland,Education,33551.376,4.93808
25410,2021,Poland,Social protection,117787.086,17.33586
25411,2021,Poland,General public services,28211.538,4.15216
25412,2021,Poland,Defence,10735.605,1.58006
25413,2021,Poland,Public order and safety,14776.261,2.17476
25414,2021,Poland,"Recreation, culture and religion",7966.606,1.17252
25415,2021,Poland,"General economic, commercial and labour affairs",9010.743,1.3262
25416,2021,Poland,Other industries,220.621,0.03247
25417,2021,Poland,RandD Economic affairs,755.216,0.11115
25418,2021,Poland,Economic affairs n.e.c.,229.58,0.03379
25419,2021,Portugal,Total function,121274.584,47.8093
25420,2021,Portugal,"Agriculture, forestry, fishing and hunting",751.064,0.29609
25421,2021,Portugal,"Mining, manufacturing and construction",611.524,0.24108
25422,2021,Portugal,Transport,5914.447,2.33161
25423,2021,Portugal,Communication,52.88,0.02085
25424,2021,Portugal,Fuel and energy,278.784,0.1099
25425,2021,Portugal,Environment protection,2034.999,0.80224
25426,2021,Portugal,Housing and community amenities,1528.704,0.60265
25427,2021,Portugal,Health,19331.973,7.62112
25428,2021,Portugal,Education,11774.535,4.6418
25429,2021,Portugal,Social protection,46371.569,18.28077
25430,2021,Portugal,General public services,17153.259,6.76222
25431,2021,Portugal,Defence,2045.715,0.80647
25432,2021,Portugal,Public order and safety,4577.276,1.80447
25433,2021,Portugal,"Recreation, culture and religion",2460.715,0.97007
25434,2021,Portugal,"General economic, commercial and labour affairs",5361.232,2.11352
25435,2021,Portugal,Other industries,495.757,0.19544
25436,2021,Portugal,RandD Economic affairs,530.163,0.209
25437,2021,Romania,Total function,113576.941,39.97971
25438,2021,Romania,"Agriculture, forestry, fishing and hunting",1868.491,0.65772
25439,2021,Romania,"Mining, manufacturing and construction",2250.087,0.79204
25440,2021,Romania,Transport,8190.862,2.88323
25441,2021,Romania,Communication,131.453,0.04627
25442,2021,Romania,Fuel and energy,1891.758,0.66591
25443,2021,Romania,Environment protection,1985.931,0.69906
25444,2021,Romania,Housing and community amenities,3163.001,1.11339
25445,2021,Romania,Health,15616.969,5.49726
25446,2021,Romania,Education,9241.478,3.25305
25447,2021,Romania,Social protection,38119.307,13.41821
25448,2021,Romania,General public services,14262.802,5.02059
25449,2021,Romania,Defence,5499.545,1.93587
25450,2021,Romania,Public order and safety,6535.307,2.30046
25451,2021,Romania,"Recreation, culture and religion",2623.68,0.92355
25452,2021,Romania,"General economic, commercial and labour affairs",1632.457,0.57463
25453,2021,Romania,Other industries,15.143,0.00533
25454,2021,Romania,RandD Economic affairs,320.833,0.11294
25455,2021,Romania,Economic affairs n.e.c.,227.838,0.0802
25456,2021,Russian Federation,Total function,647701.052,36.41262
25457,2021,Samoa,Total function,294.771,34.38516
25458,2021,Samoa,Environment protection,12.736,1.48568
25459,2021,Samoa,Housing and community amenities,9.322,1.08745
25460,2021,Samoa,Health,49.971,5.8292
25461,2021,Samoa,Education,50.416,5.88101
25462,2021,Samoa,Social protection,14.582,1.70096
25463,2021,Samoa,General public services,294.771,34.38516
25464,2021,Samoa,Defence,0.0,0.0
25465,2021,Samoa,Public order and safety,22.622,2.63885
25466,2021,Samoa,"Recreation, culture and religion",1.662,0.19389
25467,2021,San Marino,Total function,811.218,47.67395
25468,2021,San Marino,"Agriculture, forestry, fishing and hunting",4.649,0.2732
25469,2021,San Marino,"Mining, manufacturing and construction",0.0,0.0
25470,2021,San Marino,Transport,22.174,1.30312
25471,2021,San Marino,Communication,2.747,0.16145
25472,2021,San Marino,Fuel and energy,65.085,3.82497
25473,2021,San Marino,Environment protection,11.553,0.67898
25474,2021,San Marino,Housing and community amenities,10.17,0.59765
25475,2021,San Marino,Health,106.573,6.2631
25476,2021,San Marino,Education,64.068,3.76519
25477,2021,San Marino,Social protection,355.518,20.89325
25478,2021,San Marino,General public services,107.313,6.30663
25479,2021,San Marino,Defence,0.0,0.0
25480,2021,San Marino,Public order and safety,16.884,0.99224
25481,2021,San Marino,"Recreation, culture and religion",14.429,0.84795
25482,2021,San Marino,"General economic, commercial and labour affairs",24.965,1.46718
25483,2021,San Marino,Other industries,5.036,0.29595
25484,2021,San Marino,RandD Economic affairs,0.053,0.00312
25485,2021,San Marino,Economic affairs n.e.c.,0.0,0.0
25486,2021,Serbia and Montenegro,Total function,,
25487,2021,Serbia and Montenegro,"Agriculture, forestry, fishing and hunting",,
25488,2021,Serbia and Montenegro,"Mining, manufacturing and construction",,
25489,2021,Serbia and Montenegro,Transport,,
25490,2021,Serbia and Montenegro,Communication,,
25491,2021,Serbia and Montenegro,Fuel and energy,,
25492,2021,Serbia and Montenegro,Environment protection,,
25493,2021,Serbia and Montenegro,Housing and community amenities,,
25494,2021,Serbia and Montenegro,Health,,
25495,2021,Serbia and Montenegro,Education,,
25496,2021,Serbia and Montenegro,Social protection,,
25497,2021,Serbia and Montenegro,General public services,,
25498,2021,Serbia and Montenegro,Defence,,
25499,2021,Serbia and Montenegro,Public order and safety,,
25500,2021,Serbia and Montenegro,"Recreation, culture and religion",,
25501,2021,Serbia and Montenegro,"General economic, commercial and labour affairs",,
25502,2021,Serbia and Montenegro,Other industries,,
25503,2021,Serbia and Montenegro,RandD Economic affairs,,
25504,2021,Serbia and Montenegro,Economic affairs n.e.c.,,
25505,2021,Serbia and Montenegro,Others,,
25506,2021,Singapore,Total function,77194.11,19.44476
25507,2021,Singapore,"Agriculture, forestry, fishing and hunting",178.83,0.04505
25508,2021,Singapore,"Mining, manufacturing and construction",152.704,0.03847
25509,2021,Singapore,Transport,8044.081,2.02626
25510,2021,Singapore,Communication,107.783,0.02715
25511,2021,Singapore,Fuel and energy,82.235,0.02071
25512,2021,Singapore,Environment protection,1267.572,0.31929
25513,2021,Singapore,Housing and community amenities,5122.364,1.29029
25514,2021,Singapore,Health,13343.807,3.36123
25515,2021,Singapore,Education,10085.249,2.54042
25516,2021,Singapore,Social protection,7832.236,1.9729
25517,2021,Singapore,General public services,4878.507,1.22887
25518,2021,Singapore,Defence,11890.047,2.99504
25519,2021,Singapore,Public order and safety,4843.064,1.21994
25520,2021,Singapore,"Recreation, culture and religion",1968.823,0.49594
25521,2021,Singapore,"General economic, commercial and labour affairs",5878.957,1.48088
25522,2021,Singapore,Other industries,449.283,0.11317
25523,2021,Singapore,RandD Economic affairs,403.272,0.10158
25524,2021,Singapore,Economic affairs n.e.c.,665.12,0.16754
25525,2021,Slovakia,Total function,53999.629,46.34083
25526,2021,Slovakia,"Agriculture, forestry, fishing and hunting",312.705,0.26835
25527,2021,Slovakia,"Mining, manufacturing and construction",72.372,0.06211
25528,2021,Slovakia,Transport,4382.372,3.76082
25529,2021,Slovakia,Communication,53.72,0.0461
25530,2021,Slovakia,Fuel and energy,864.583,0.74196
25531,2021,Slovakia,Environment protection,1099.18,0.94328
25532,2021,Slovakia,Housing and community amenities,543.789,0.46666
25533,2021,Slovakia,Health,8179.572,7.01946
25534,2021,Slovakia,Education,5050.254,4.33397
25535,2021,Slovakia,Social protection,18883.206,16.20499
25536,2021,Slovakia,General public services,6918.711,5.93743
25537,2021,Slovakia,Defence,1549.579,1.3298
25538,2021,Slovakia,Public order and safety,2640.208,2.26575
25539,2021,Slovakia,"Recreation, culture and religion",1215.218,1.04286
25540,2021,Slovakia,"General economic, commercial and labour affairs",1957.305,1.6797
25541,2021,Slovakia,Other industries,166.305,0.14272
25542,2021,Slovakia,RandD Economic affairs,47.038,0.04037
25543,2021,Slovakia,Economic affairs n.e.c.,63.56,0.05455
25544,2021,Slovenia,Total function,30437.905,49.29328
25545,2021,Slovenia,"Agriculture, forestry, fishing and hunting",356.395,0.57717
25546,2021,Slovenia,"Mining, manufacturing and construction",0.0,0.0
25547,2021,Slovenia,Transport,1907.512,3.08916
25548,2021,Slovenia,Communication,14.418,0.02335
25549,2021,Slovenia,Fuel and energy,100.521,0.16279
25550,2021,Slovenia,Environment protection,407.572,0.66005
25551,2021,Slovenia,Housing and community amenities,334.432,0.5416
25552,2021,Slovenia,Health,5026.54,8.14033
25553,2021,Slovenia,Education,3500.888,5.66958
25554,2021,Slovenia,Social protection,11040.289,17.87942
25555,2021,Slovenia,General public services,3203.405,5.18782
25556,2021,Slovenia,Defence,731.56,1.18474
25557,2021,Slovenia,Public order and safety,1080.871,1.75044
25558,2021,Slovenia,"Recreation, culture and religion",884.891,1.43305
25559,2021,Slovenia,"General economic, commercial and labour affairs",1172.214,1.89837
25560,2021,Slovenia,Other industries,436.124,0.70629
25561,2021,Slovenia,RandD Economic affairs,240.12,0.38887
25562,2021,Slovenia,Economic affairs n.e.c.,0.142,0.00023
25563,2021,South Africa,Total function,168264.71,40.15714
25564,2021,South Africa,"Agriculture, forestry, fishing and hunting",1641.387,0.39172
25565,2021,South Africa,"Mining, manufacturing and construction",544.879,0.13004
25566,2021,South Africa,Transport,9953.123,2.37536
25567,2021,South Africa,Communication,262.465,0.06264
25568,2021,South Africa,Fuel and energy,10330.356,2.46539
25569,2021,South Africa,Environment protection,1013.846,0.24196
25570,2021,South Africa,Housing and community amenities,6808.119,1.62479
25571,2021,South Africa,Health,21617.765,5.15918
25572,2021,South Africa,Education,31105.42,7.42345
25573,2021,South Africa,Social protection,26723.297,6.37764
25574,2021,South Africa,General public services,34789.444,8.30266
25575,2021,South Africa,Defence,3673.289,0.87665
25576,2021,South Africa,Public order and safety,12959.481,3.09284
25577,2021,South Africa,"Recreation, culture and religion",3143.708,0.75026
25578,2021,South Africa,"General economic, commercial and labour affairs",2973.896,0.70973
25579,2021,South Africa,Other industries,359.656,0.08583
25580,2021,South Africa,RandD Economic affairs,364.82,0.08707
25581,2021,South Africa,Economic affairs n.e.c.,0.0,0.0
25582,2021,Spain,Total function,722493.477,50.61673
25583,2021,Spain,"Agriculture, forestry, fishing and hunting",6346.585,0.44463
25584,2021,Spain,"Mining, manufacturing and construction",895.334,0.06273
25585,2021,Spain,Transport,29084.767,2.03763
25586,2021,Spain,Communication,1852.171,0.12976
25587,2021,Spain,Fuel and energy,7872.32,0.55152
25588,2021,Spain,Environment protection,14422.335,1.01041
25589,2021,Spain,Housing and community amenities,6969.889,0.4883
25590,2021,Spain,Health,104820.36,7.34355
25591,2021,Spain,Education,65804.123,4.61013
25592,2021,Spain,Social protection,293880.216,20.58878
25593,2021,Spain,General public services,83986.389,5.88395
25594,2021,Spain,Defence,13859.351,0.97096
25595,2021,Spain,Public order and safety,29120.249,2.04012
25596,2021,Spain,"Recreation, culture and religion",16868.242,1.18176
25597,2021,Spain,"General economic, commercial and labour affairs",36708.711,2.57175
25598,2021,Spain,Other industries,3914.87,0.27427
25599,2021,Spain,RandD Economic affairs,5563.61,0.38978
25600,2021,Spain,Economic affairs n.e.c.,523.954,0.03671
25601,2021,Sri Lanka,Total function,17785.125,20.84795
25602,2021,Sri Lanka,Environment protection,0.0,0.0
25603,2021,Sri Lanka,Housing and community amenities,2347.213,2.75143
25604,2021,Sri Lanka,Health,1946.48,2.28169
25605,2021,Sri Lanka,Education,1561.795,1.83076
25606,2021,Sri Lanka,General public services,6224.461,7.29639
25607,2021,Sri Lanka,Defence,1296.834,1.52017
25608,2021,Sri Lanka,Public order and safety,572.365,0.67093
25609,2021,Sri Lanka,"Recreation, culture and religion",0.0,0.0
25610,2021,Sweden,Total function,314766.863,49.51782
25611,2021,Sweden,"Agriculture, forestry, fishing and hunting",858.619,0.13507
25612,2021,Sweden,"Mining, manufacturing and construction",527.717,0.08302
25613,2021,Sweden,Transport,17593.404,2.76772
25614,2021,Sweden,Communication,300.703,0.04731
25615,2021,Sweden,Fuel and energy,340.463,0.05356
25616,2021,Sweden,Environment protection,3568.794,0.56143
25617,2021,Sweden,Housing and community amenities,4228.965,0.66528
25618,2021,Sweden,Health,47675.837,7.50017
25619,2021,Sweden,Education,42462.096,6.67996
25620,2021,Sweden,Social protection,118174.56,18.59073
25621,2021,Sweden,General public services,42330.925,6.65933
25622,2021,Sweden,Defence,8335.153,1.31125
25623,2021,Sweden,Public order and safety,8520.309,1.34038
25624,2021,Sweden,"Recreation, culture and religion",8782.069,1.38156
25625,2021,Sweden,"General economic, commercial and labour affairs",10259.583,1.614
25626,2021,Sweden,Other industries,272.836,0.04292
25627,2021,Sweden,RandD Economic affairs,497.752,0.0783
25628,2021,Sweden,Economic affairs n.e.c.,37.078,0.00583
25629,2021,"Switzerland, Liechtenstein",Total function,291968.372,35.62872
25630,2021,"Switzerland, Liechtenstein","Agriculture, forestry, fishing and hunting",5877.622,0.71724
25631,2021,"Switzerland, Liechtenstein","Mining, manufacturing and construction",0.0,0.0
25632,2021,"Switzerland, Liechtenstein",Transport,20914.983,2.55224
25633,2021,"Switzerland, Liechtenstein",Communication,84.423,0.0103
25634,2021,"Switzerland, Liechtenstein",Fuel and energy,2934.051,0.35804
25635,2021,"Switzerland, Liechtenstein",Environment protection,4546.27,0.55478
25636,2021,"Switzerland, Liechtenstein",Housing and community amenities,1684.934,0.20561
25637,2021,"Switzerland, Liechtenstein",Health,22616.462,2.75987
